Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,2.513481302,-3.487608307,-6.470845466,-3.013561751,0.349833955,4.470595253,2.663311245,2.846039392,2.031580887,0.030022961,4.855996332,3.083871762,8.138120892,5.858631798,2.07845297,1.915019409,4.939167233,0.09886378,1.997414455,5.370163846,3.140220601,3.459235393,3.016798329,7.345864106,5.048748955,5.331585491,3.471575151,2.324413229,5.964675923,0.585699589,0.290029688,1.641212971,1.573939517,1.022778127,0.07385548,2.277240539,2.786756962,
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.3589371,706.0534595,722.3605799,775.3842214,816.3640749,901.3116128,971.5863025,1008.882437,1039.775363,1106.885403,1132.748315,1180.716259,1263.801729,1327.694902,1410.603839,1498.423974,1657.172549,1787.602821,1919.535482,2001.315193,2071.696425,2241.123406,1997.533958,1997.911373,2071.449012,2111.494107,2075.606228,2074.860241,2172.185054,2271.649424,
Uganda,UGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11616317383,12676152673,13408221595,14868758525,16158735788,18398610952,20435200786,21847750712,23177403877,25405687593,26789692475,28796451063,31806422907,34494246446,37834224513,41483245881,47347864049,52709861003,58414797030,62863503652,67181317651,75025906729,69033111640,71315937931,76461632523,80712818759,82292610394,85406362066,92802563985,1.01E+11,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82709161099,81456918679,77464561150,73942235330,65648559903,52549555149,48213868178,44558077827,50150399792,41883241472,31580639045,31261527363,37972301335,42351593887,50084197498,64819702952,86057915585,1.08E+11,1.43E+11,1.80E+11,1.17E+11,1.36E+11,1.63E+11,1.76E+11,1.83E+11,1.34E+11,91030959455,93355993629,1.12E+11,1.31E+11,1.54E+11,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103211,-6.345235128,-8.410643888,-9.698998582,-14.22610688,-22.93404553,-12.20000002,-9.999999974,-3.000000027,-1.899999984,-0.199999997,5.9,9.203694816,5.24934062,9.515923065,12.10876949,2.997300112,7.439917934,7.593520408,2.304024911,-14.75856217,3.834392505,5.465501846,0.238681721,-0.02669789,-6.552631294,-9.772960791,2.235067619,2.466035625,3.405298522,3.233491188,
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.534644,1569.757584,1489.688775,1417.865162,1258.136574,1012.098194,935.9589884,872.698742,991.2204028,835.2509542,635.7579226,635.7005351,780.3211789,878.6187489,1047.50279,1366.016476,1826.931391,2300.769709,3065.611294,3887.242337,2542.995424,2965.139715,3569.758121,3855.417729,4029.711252,3104.643206,2124.662319,2187.73051,2640.675677,3096.817402,3659.031312,
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112567701,3.367511068,-6.558926109,-8.602803554,-9.958557859,-14.27344927,-22.55139786,-11.50356962,-9.197967768,-2.111952686,-1.019448578,0.745281236,6.971350136,10.35739088,6.253590594,10.40812388,12.96242784,3.75483753,8.168736741,8.237635371,2.859500455,-14.3793846,4.247708735,5.845438605,0.486553656,0.201192016,-1.144921089,-9.443804593,2.648051731,2.9171754,3.932897969,3.827901957,
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7305.143404,6902.485823,6356.734162,5578.520707,4412.745054,3987.005671,3686.570658,3670.940337,3674.412965,3755.244356,4106.835391,4631.60673,4999.09094,5621.903077,6521.610859,6977.258912,7775.60693,8642.21388,9062.247362,7818.303854,8245.375241,8909.659608,9343.33074,10691.76468,10743.58636,10164.32733,11148.19655,11871.12362,12629.14166,13341.21052,
Ukraine,UKR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79E+11,3.59E+11,3.32E+11,2.91E+11,2.29E+11,2.05E+11,1.88E+11,1.86E+11,1.84E+11,1.87E+11,2.02E+11,2.25E+11,2.41E+11,2.69E+11,3.09E+11,3.29E+11,3.64E+11,4.02E+11,4.19E+11,3.60E+11,3.78E+11,4.07E+11,4.26E+11,4.86E+11,4.62E+11,4.35E+11,4.76E+11,5.04E+11,5.34E+11,5.61E+11,
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,14720672507,19213022691,24871775165,23775831783,31225463218,43598748449,49333424135,46622718605,42803323345,41807954236,40603650232,33943612095,36384908744,36275674203,41464995914,50701443748,51552165622,54239171888,55625170253,59305093980,65743666576,73571233996,78839008445,75674336283,84445473111,1.04E+11,1.03E+11,1.10E+11,1.24E+11,1.48E+11,1.81E+11,2.22E+11,2.58E+11,3.15E+11,2.54E+11,2.90E+11,3.51E+11,3.75E+11,3.90E+11,4.03E+11,3.58E+11,3.57E+11,3.86E+11,4.22E+11,4.21E+11,
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,16.52685651,21.43933017,-1.58960332,20.92357308,23.87477491,4.659176674,-6.719316186,-4.7458207,4.01695128,-3.594476517,-14.95813656,3.381981709,-2.618907704,12.33789128,18.32798553,0.860081946,3.344944862,1.261190951,6.896148551,6.687886464,5.798404061,8.190398641,0.291994349,2.902213645,10.85270421,1.39908503,2.43345681,8.800540815,9.566436637,4.855141196,9.837319773,3.184390174,3.191836276,-5.242921907,1.602809961,6.930271629,4.484626085,5.053345825,4.284303686,5.105936984,3.060964308,2.373536708,1.189855642,1.677720371,
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,26847.79438,30118.13778,33823.31965,28456.73744,33512.74133,42764.45666,44987.2098,40026.16625,34843.1029,32309.80774,29720.91947,23467.97667,23726.15233,22295.14611,24028.19288,27729.46642,26612.33554,26420.87275,25596.69227,25847.92612,27222.03586,28975.0229,29512.66374,26899.60177,28470.83786,33291.41937,31280.78428,31567.47371,33499.09375,36333.24984,39365.4339,41907.40566,41809.51638,44498.93423,32024.1816,33893.30351,39194.67662,40976.49971,42412.63028,43751.83889,38663.38381,38141.84676,40644.80404,43839.35635,43103.32306,
United Arab Emirates,ARE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,0.15611932,5.350448743,-13.38743048,8.433293402,13.21155345,-2.69925265,-12.18062864,-9.681446777,-1.249286149,-8.688889748,-19.67454451,-2.493563435,-8.216746736,5.91828004,11.67839789,-4.80060101,-2.481442038,-4.341973729,1.247257703,1.355678829,0.630164736,2.834828877,-4.765075601,-2.399652851,4.909503924,-3.778971439,-2.750614931,1.966528205,-0.037811251,-7.020583817,-4.916643016,-11.34550429,-10.2087752,-15.15125558,-5.914810324,2.187920775,2.257926243,4.410159045,4.100219468,4.553055405,1.981139399,1.011502511,-0.320549385,0.225275019,
United Arab Emirates,ARE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87226.53927,85847.32201,85624.90581,83847.70353,86706.29824,89724.48933,91943.13737,96179.97228,92627.86598,91710.39095,98363.73131,96722.59638,95549.97018,99238.33634,101871.5094,97669.99359,95678.28165,87101.68305,79730.94911,68166.44441,64881.85646,67686.39295,69102.49129,70374.22006,73619.10058,64901.85202,63968.85387,67183.62656,68548.51472,69900.87785,
United Arab Emirates,ARE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59E+11,1.66E+11,1.76E+11,1.82E+11,1.99E+11,2.17E+11,2.33E+11,2.57E+11,2.61E+11,2.72E+11,3.08E+11,3.19E+11,3.32E+11,3.68E+11,4.14E+11,4.48E+11,5.07E+11,5.37E+11,5.65E+11,5.40E+11,5.55E+11,6.06E+11,6.32E+11,6.47E+11,6.78E+11,6.01E+11,5.99E+11,6.37E+11,6.60E+11,6.83E+11,
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,73233967692,77741965703,81247564157,86561961812,94407558351,1.02E+11,1.09E+11,1.13E+11,1.08E+11,1.16E+11,1.31E+11,1.48E+11,1.70E+11,1.93E+11,2.06E+11,2.42E+11,2.33E+11,2.63E+11,3.36E+11,4.39E+11,5.65E+11,5.41E+11,5.15E+11,4.90E+11,4.61E+11,4.89E+11,6.01E+11,7.45E+11,9.10E+11,9.27E+11,1.09E+12,1.14E+12,1.18E+12,1.06E+12,1.14E+12,1.34E+12,1.42E+12,1.56E+12,1.65E+12,1.68E+12,1.66E+12,1.64E+12,1.78E+12,2.05E+12,2.42E+12,2.54E+12,2.71E+12,3.10E+12,2.92E+12,2.41E+12,2.48E+12,2.66E+12,2.70E+12,2.79E+12,3.06E+12,2.93E+12,2.69E+12,2.67E+12,2.86E+12,2.83E+12,
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.677118943,1.102909649,4.874383998,5.533659386,2.142176544,1.573100414,2.786474642,5.441083438,1.924096835,3.771188044,3.504717404,4.321667604,6.523848443,-2.484403979,-1.473649504,2.910266152,2.457750495,4.204260513,3.749016605,-2.031367792,-0.787743828,1.994891227,4.22185635,2.269105151,4.147415,3.150340588,5.392738315,5.732413629,2.577602769,0.733755493,-1.103121625,0.401082055,2.489830948,3.846009174,2.531670028,2.491533163,3.854829952,3.644853405,3.42822335,3.437471622,2.97436368,2.324351102,3.286377571,2.373951441,3.179728924,2.788324559,2.430553212,-0.28115359,-4.247821747,1.949521482,1.540147368,1.478923947,2.139485701,2.607475906,2.355524306,1.918155106,1.892077038,1.340720577,1.408642101,
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1397.594803,1472.385714,1525.775853,1613.456884,1748.288118,1873.567774,1986.747159,2058.781882,1951.758596,2100.667869,2347.544318,2649.801514,3030.432514,3426.276221,3665.862798,4299.745618,4138.167788,4681.439932,5976.938169,7804.762081,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23123.17779,24332.69777,26734.56261,28214.27436,28669.53969,28149.87001,27744.50646,30056.58622,34419.14791,40290.31397,42030.28661,44599.69757,50566.8266,47286.99849,38713.13743,39435.8399,42038.57225,42462.77157,43444.533,47425.60768,44974.83188,41064.13343,40361.41738,43043.22782,42300.26713,
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.899261982,0.248518863,4.09246874,4.849644927,1.488048483,1.014665361,2.234412369,4.929076844,1.501172983,3.358252792,3.073314292,3.968556113,6.318244974,-2.54587716,-1.466335264,2.935589137,2.491437837,4.198675411,3.655965755,-2.148387268,-0.82228524,2.031455598,4.186321324,2.107380168,3.911319178,2.9117103,5.168872179,5.497880617,2.310928766,0.433081147,-1.408485767,0.129933023,2.244410563,3.581967517,2.260783613,2.230894646,3.587692544,3.343265631,3.083961783,3.068548094,2.578699221,1.892089789,2.806551733,1.79315566,2.47371181,2.035550356,1.636058451,-1.062893134,-4.969350243,1.153474893,0.749697186,0.775734728,1.457701803,1.854584596,1.547697098,1.14866298,1.202194373,0.72852424,0.841074871,
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16818.96407,17145.47589,17553.74261,18379.48252,19453.51988,20516.48073,21840.67963,23034.58522,23636.93723,24414.68532,26413.43354,27757.09244,29068.59386,30262.05552,31964.78168,32668.22632,34761.16781,35597.40038,36660.19256,35029.99462,36367.92053,37161.55413,38311.8972,39970.99607,41265.93809,42518.14126,44162.55117,45974.86435,46956.07776,48709.70114,
United Kingdom,GBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.63E+11,9.85E+11,1.01E+12,1.06E+12,1.13E+12,1.19E+12,1.27E+12,1.34E+12,1.38E+12,1.43E+12,1.56E+12,1.64E+12,1.73E+12,1.81E+12,1.92E+12,1.97E+12,2.12E+12,2.18E+12,2.27E+12,2.18E+12,2.28E+12,2.35E+12,2.44E+12,2.56E+12,2.67E+12,2.77E+12,2.90E+12,3.04E+12,3.12E+12,3.26E+12,
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,5.43E+11,5.63E+11,6.05E+11,6.39E+11,6.86E+11,7.44E+11,8.15E+11,8.62E+11,9.43E+11,1.02E+12,1.07E+12,1.16E+12,1.28E+12,1.43E+12,1.55E+12,1.68E+12,1.87E+12,2.08E+12,2.35E+12,2.63E+12,2.86E+12,3.21E+12,3.34E+12,3.63E+12,4.04E+12,4.34E+12,4.58E+12,4.86E+12,5.24E+12,5.64E+12,5.96E+12,6.16E+12,6.52E+12,6.86E+12,7.29E+12,7.64E+12,8.07E+12,8.58E+12,9.06E+12,9.63E+12,1.03E+13,1.06E+13,1.09E+13,1.15E+13,1.22E+13,1.30E+13,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13,2.14E+13,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,-0.254079593,3.293362378,5.258895358,5.64571947,-0.540546529,-0.205464012,5.388139227,4.624159207,5.535302693,3.166150271,-0.256751931,2.537718698,-1.802874453,4.583927316,7.236619994,4.169655954,3.462651713,3.459572555,4.177046384,3.672656329,1.885960323,-0.108259105,3.522442494,2.752844327,4.028839064,2.684287132,3.772501319,4.447216343,4.481407555,4.753235989,4.127484014,0.998340795,1.74169525,2.861210767,3.798891127,3.513213797,2.854972292,1.876171458,-0.136579805,-2.536757066,2.563766559,1.550835506,2.249545852,1.842081071,2.451973035,2.880910466,1.56721517,2.21701033,2.927322728,2.333577492,
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18631,12574.79151,13976.10975,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.139,32853.67698,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.96768,48382.55845,47099.98047,48467.51578,49886.81811,51610.60528,53117.66783,55047.72556,56822.51882,57927.51685,59957.72585,62840.02024,65118.35833,
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.618121193,4.480669354,2.908271948,4.340548963,5.07809761,5.277113858,1.389951286,3.758819368,2.097369706,-1.409379521,1.995610838,4.138084903,4.642152688,-1.445129268,-1.184589281,4.391462807,3.577152787,4.422982366,2.033891973,-1.209300499,1.536319677,-2.734556898,3.631993129,6.312154613,3.250656157,2.510891656,2.53894125,3.235401337,2.698174774,0.741481518,-1.434194515,2.096614705,1.406757912,2.760927543,1.468787267,2.572195766,3.197252957,3.270524044,3.557193092,2.975208626,0.003648979,0.802103852,1.980925834,2.842680642,2.563502406,1.867955514,0.911865598,-1.076700087,-3.38743566,1.718201295,0.822277548,1.508614155,1.145053237,1.709321538,2.131959573,0.841916107,1.574043646,2.391096544,1.849711435,
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.139,32853.67698,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.96768,48382.55845,47099.98047,48467.51578,49886.81811,51610.60528,53117.66783,55047.72556,56822.51882,57927.51685,59957.72585,62840.02024,65118.35833,
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96E+12,6.16E+12,6.52E+12,6.86E+12,7.29E+12,7.64E+12,8.07E+12,8.58E+12,9.06E+12,9.63E+12,1.03E+13,1.06E+13,1.09E+13,1.15E+13,1.22E+13,1.30E+13,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13,2.14E+13,
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239,1547388781,1710004407,1539681491,1975701816,1890769326,1809183975,1597721080,1593675330,2004435484,2137096774,2807258065,2189418001,3964295673,4090209682,3538283322,3667161241,4114667063,4910257283,7181185278,10163020116,11048335541,9178802163,5102281256,4850241442,4732017873,5880112788,7367494080,8213515459,8438951476,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823010,25385928198,23983945191,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51264390116,57531233351,57236013086,53274304222,52687612262,59530088536,59596885023,56045912952,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.493037918,-1.57454885,0.170458855,2.44052078,1.045604053,3.062855935,-3.656834112,1.888911744,5.864740633,2.333213382,-0.251711532,-1.319569861,0.275199617,2.895344599,6.096914313,3.935470176,1.455461179,5.373985348,6.199116731,5.843400901,1.559559829,-9.757871461,-10.27439919,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901025,0.297348378,3.538808504,7.931588413,2.657546103,7.28134265,-1.447598964,5.577957758,8.547683232,4.518890072,-1.939212135,-1.92993064,-3.844129967,-7.732007212,0.805283917,5.004160365,7.460132106,4.098577362,6.541510848,7.176144662,4.243494178,7.803409668,5.162133026,3.538178707,4.637538643,3.238791216,0.370741267,1.689798162,2.591338694,1.620083616,0.222121735,
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,489.3516888,601.7032367,656.713479,584.2914118,741.2436075,701.7049786,664.438865,580.9713151,574.3472965,717.1396651,760.588689,996.0887734,775.9873347,1404.724068,1448.325811,1250.199041,1290.630457,1440.226655,1707.483212,2479.958227,3485.991103,3764.835616,3107.400832,1716.185494,1620.936729,1571.306,1940.215706,2415.903719,2676.541231,2732.294612,2990.364248,3578.284729,4082.531892,4720.991306,5458.86395,5985.105857,6317.565767,7329.853491,7713.618771,7250.259428,6875.021328,6284.4559,4090.899267,3624.198052,4120.556611,5226.937806,5887.848703,7026.511491,9091.079039,9451.932449,11992.01663,14236.68119,15171.58466,16973.67421,16831.97294,15613.76427,15387.14403,17322.14739,17277.97011,16190.12696,
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.176325236,-2.791730717,-1.017236085,1.277442444,-0.047451399,1.990203583,-4.610111169,0.982921307,5.096503686,1.795979062,-0.552129933,-1.430790171,0.251890685,2.823276559,5.868951339,3.525928052,0.901975682,4.686204826,5.46708539,5.128154722,0.89426564,-10.34563561,-10.85336828,-1.777274601,0.817174511,8.122981271,7.322708686,0.848513867,0.452809965,-0.380181022,2.809494793,7.151337967,1.90544978,6.496928823,-2.154583571,4.826936912,7.791439244,3.855486871,-2.441934888,-2.276275498,-4.010015008,-7.747736413,0.877225559,5.073457605,7.449553675,3.985945328,6.338516711,6.90430747,3.949250126,7.495365543,4.86062488,3.230534045,4.314466937,2.904977794,0.030240603,1.32976957,2.217768646,1.247312535,-0.137889197,
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6390.028828,6791.7227,7443.267518,7764.807408,8445.861896,8437.168546,9006.369506,9875.500842,10371.68566,10264.50589,10255.09471,10059.78167,9427.169866,9686.474701,10451.92492,11580.37173,12406.37334,13547.14753,14764.18765,15464.2622,16817.06904,18002.85108,18192.33509,19130.04446,20093.65361,20217.58414,20669.81236,21324.846,22100.31064,22454.65794,
Uruguay,URY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19870440034,21269366311,23479519428,24674577917,27036479254,27203802237,29247113212,32294507336,34133767220,33955108649,34044207080,33453532343,31355144060,32194625996,34715817775,38467713556,41256166312,45135695247,49315649642,51800267961,56493159592,60650417084,61471427261,64840118781,68327142922,68982579038,70776165923,73285946716,76230579377,77732052861,
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607918,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,46679875794,56516280748,63628854499,68997168338,76658542757,81847410182,81779012351,59159945321,50392607758,57921286440,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000004,-11.2,-2.300000006,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.834999999,4.16383825,3.973488192,4.232627382,7.449000605,6.950007197,7.451418476,9.473005305,9.029161017,8.050933328,7.597167961,7.784905864,7.375687986,7.584537849,7.17939955,7.447705075,6.094210239,4.46152609,5.446444862,5.563723953,
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1634.312095,1926.292997,2137.025122,2281.410973,2492.336643,2615.025134,2567.799207,1826.566919,1529.082864,1724.841134,
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.514672094,0.636785567,-1.331989736,-2.591204662,-13.25760641,-4.495155415,-7.042874372,-2.674535885,-0.226716896,3.235306542,2.634738681,3.181779109,2.408081724,2.853468769,2.70878259,3.026728084,6.216411405,5.713013286,6.148245628,7.925723268,7.292860007,6.243041209,4.602330394,4.930421047,5.806588191,5.917225101,5.386554147,5.589790004,4.265338589,2.717630178,3.630670015,3.60039615,
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.490117,2511.017427,2227.753902,2178.022015,2067.860108,2054.754318,2087.63373,2192.338727,2275.426471,2381.723501,2493.602299,2621.01248,2734.591228,2869.680924,3130.132663,3412.029678,3731.413015,4135.335084,4523.223208,4842.245463,5124.122722,5489.078964,5712.824303,5942.396759,6158.502459,6343.149742,6452.927938,6518.804687,6914.889513,7288.765626,
Uzbekistan,UZB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51141482293,52610837135,47783093442,47790159043,46272505627,46817577132,48485293378,51886080655,54726282066,57903628144,61468294110,65432135005,69108179330,73370997472,80958846732,89282580571,98838600791,1.11E+11,1.23E+11,1.34E+11,1.46E+11,1.61E+11,1.70E+11,1.80E+11,1.89E+11,1.99E+11,2.06E+11,2.11E+11,2.28E+11,2.45E+11,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258835.3,113423181.3,98746405.39,98144643.9,110123779.8,135553764,123698506.1,118691396.8,130834145.1,148545381.4,144482170.2,158397403,188869985.7,196142585,188080374.4,219260341.1,233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962552.3,439376794.1,526428309.9,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954307,759689950.9,804332795.6,880043553.7,906050107,917058850.8,
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-11.39980671,4.199653092,10.70011702,13.83309493,9.586036627,0.983989349,-0.132122085,-2.893997295,-1.711512282,1.533397086,11.70648473,3.139321561,2.59201652,0.750740107,9.056387228,1.011760278,2.328455171,4.913239831,4.301466021,0.334788215,5.922044539,-3.488507759,-5.111218569,4.293431178,3.984754831,5.30285231,8.465159865,5.173513258,6.448521358,3.312815802,1.629081596,1.223225535,1.754749927,1.96914608,2.304347102,0.16286645,3.471544715,4.412665986,2.79939196,2.910560297,
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1059.617014,981.1948523,833.014783,808.4735277,886.6006474,1066.940818,951.6440955,892.4500678,961.4572789,1066.255474,1011.822417,1080.67245,1253.151528,1264.049655,1177.386158,1335.902498,1390.966323,1427.759013,1462.890229,1473.710174,1478.494057,1470.572265,1363.113016,1354.186169,1580.542444,1788.087167,1887.226576,2049.618856,2398.612625,2705.597658,2649.618144,2966.857116,3264.537017,3133.090209,3124.233078,3088.258303,2801.939848,2889.853036,3082.356323,3095.702156,3058.065675,
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-13.73596932,1.611824588,8.097554028,11.25416483,7.136396377,-1.296199049,-2.393125734,-5.094740337,-3.994551052,-0.940339124,8.82642629,0.304146734,-0.352784934,-2.134087399,6.142750649,-1.408442044,0.20468178,2.99455966,2.504771348,-1.479668165,3.799274503,-5.654697769,-7.41150818,1.65200958,1.352113324,2.709049672,5.890775701,2.728576024,3.969977746,0.825647943,-0.9369117,-1.464068744,-1.037297408,-0.866210852,-0.507502734,-2.512527195,0.794883479,1.786898266,0.281038672,0.439048652,
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.986462,1716.157872,1749.075218,1752.304542,1899.661094,1912.177136,1951.175232,2044.257776,2119.046609,2117.833916,2247.43859,2166.861084,2037.99834,2110.139082,2196.248102,2326.010727,2537.567155,2676.832698,2837.237368,2882.471224,2888.738336,2905.904722,2930.914618,2956.516263,2997.162069,2953.102197,3009.125533,3121.114376,3203.74158,3273.914944,
